ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,duration
6CBE661CAEFD33E2,docked_bike,"2022-03-18 13:21:49","2022-03-18 13:58:31","Prince St & Union St",31041,"Prince St & Union St",31041,38.803124,-77.040363,38.803124,-77.040363,casual,2202
417C413EA3E3A93F,docked_bike,"2022-03-18 10:56:57","2022-03-18 11:22:21","Prince St & Union St",31041,"Prince St & Union St",31041,38.803124,-77.040363,38.803124,-77.040363,casual,1524
358AB49AB4998EB2,classic_bike,"2022-03-18 10:48:16","2022-03-18 11:22:27","Prince St & Union St",31041,"Prince St & Union St",31041,38.803124,-77.040363,38.803124,-77.040363,casual,2051
8271F2D9DE054580,docked_bike,"2022-03-18 13:21:39","2022-03-18 13:58:27","Prince St & Union St",31041,"Prince St & Union St",31041,38.803124,-77.040363,38.803124,-77.040363,casual,2208
7429AA962D8487E4,classic_bike,"2022-03-18 10:55:56","2022-03-18 11:22:29","Prince St & Union St",31041,"Prince St & Union St",31041,38.803124,-77.040363,38.803124,-77.040363,casual,1593
80FC96E9631922D2,classic_bike,"2022-03-18 12:58:21","2022-03-18 17:03:50","S Arlington Mill Dr & Campbell Ave",31060,"S Arlington Mill Dr & Campbell Ave",31060,38.84232,-77.089555,38.84232,-77.089555,casual,14729
DDABE0FA6510C498,classic_bike,"2022-03-18 12:57:11","2022-03-18 17:03:38","S Arlington Mill Dr & Campbell Ave",31060,"S Arlington Mill Dr & Campbell Ave",31060,38.84232,-77.089555,38.84232,-77.089555,casual,14787
F55E1260DE4B02BB,docked_bike,"2022-03-18 14:00:04","2022-03-18 15:03:06","S Arlington Mill Dr & Campbell Ave",31060,"S Arlington Mill Dr & Campbell Ave",31060,38.84232,-77.089555,38.84232,-77.089555,casual,3782
6C7EC083768E2D33,classic_bike,"2022-03-18 16:47:16","2022-03-18 16:53:39","23rd & M St NW",31128,"23rd & M St NW",31128,38.905303,-77.050264,38.905303,-77.050264,member,383
6D373BE446695B64,classic_bike,"2022-03-17 17:29:19","2022-03-17 17:34:30","23rd & M St NW",31128,"23rd & M St NW",31128,38.905303,-77.050264,38.905303,-77.050264,member,311
8669BD6A06F44EE7,electric_bike,"2022-03-17 16:40:07","2022-03-17 16:54:21","23rd & M St NW",31128,"23rd & M St NW",31128,38.9055101666667,-77.0503946666667,38.905303,-77.050264,casual,854
74C73714121498D2,electric_bike,"2022-03-18 10:55:55","2022-03-18 11:06:00","15th & P St NW",31201,"15th & P St NW",31201,38.9098831666667,-77.0343803333333,38.9098006265519,-77.0344269275665,member,605
4EE4E0C2B9B9C0EC,docked_bike,"2022-03-18 15:03:16","2022-03-18 15:45:31","New York Ave & 15th St NW",31222,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31240,38.899032,-77.033354,38.88412,-77.04657,casual,2535
E627963C830AA16C,classic_bike,"2022-03-18 16:17:32","2022-03-18 16:40:21","New York Ave & 15th St NW",31222,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31240,38.8990323441632,-77.0333540439606,38.88412,-77.04657,casual,1369
D5E71230C6F6AF6B,docked_bike,"2022-03-18 15:03:06","2022-03-18 15:45:20","New York Ave & 15th St NW",31222,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31240,38.899032,-77.033354,38.88412,-77.04657,casual,2534
1DEDBBF08DAD7195,classic_bike,"2022-03-18 16:21:16","2022-03-18 16:39:00","New York Ave & 15th St NW",31222,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31240,38.8990323441632,-77.0333540439606,38.88412,-77.04657,casual,1064
5D257720E7127D00,classic_bike,"2022-03-18 16:17:33","2022-03-18 16:38:50","New York Ave & 15th St NW",31222,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31240,38.8990323441632,-77.0333540439606,38.88412,-77.04657,casual,1277
8782C5E5FB91D424,electric_bike,"2022-03-18 16:17:06","2022-03-18 16:39:20","New York Ave & 15th St NW",31222,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31240,38.8990313333333,-77.0333953333333,38.88412,-77.04657,casual,1334
CC56954F7991E2C3,docked_bike,"2022-03-18 17:13:59","2022-03-18 17:23:53","8th & H St NW",31228,"8th & H St NW",31228,38.8997,-77.023086,38.8997,-77.023086,casual,594
845A57683F1C9300,classic_bike,"2022-03-18 16:58:28","2022-03-18 17:22:54","8th & H St NW",31228,"8th & H St NW",31228,38.8997,-77.023086,38.8997,-77.023086,member,1466
2A3EFB6A122CCC5E,docked_bike,"2022-03-18 17:13:45","2022-03-18 17:23:42","8th & H St NW",31228,"8th & H St NW",31228,38.8997,-77.023086,38.8997,-77.023086,casual,597
8883B54C6992FA4F,classic_bike,"2022-03-17 11:19:12","2022-03-17 11:34:59","New Hampshire Ave & T St NW",31229,"New Hampshire Ave & T St NW",31229,38.915544,-77.038252,38.915544,-77.038252,casual,947
A47248FE36D822C8,classic_bike,"2022-03-18 10:58:39","2022-03-18 11:22:00","New Hampshire Ave & T St NW",31229,"New Hampshire Ave & T St NW",31229,38.915544,-77.038252,38.915544,-77.038252,member,1401
47EB1F1FA47E3817,classic_bike,"2022-03-18 12:13:09","2022-03-18 12:23:53","7th & F St NW / National Portrait Gallery",31232,"7th & F St NW / National Portrait Gallery",31232,38.8972830485385,-77.0221906900406,38.8972830485385,-77.0221906900406,casual,644
9B01FE7FBD226BC5,classic_bike,"2022-03-18 17:35:03","2022-03-18 19:01:21","17th & K St NW / Farragut Square",31233,"17th & K St NW / Farragut Square",31233,38.902061,-77.038322,38.902061,-77.038322,casual,5178
6AA09E9104AF19EF,classic_bike,"2022-03-17 12:13:31","2022-03-17 12:16:46","17th & K St NW / Farragut Square",31233,"17th & K St NW / Farragut Square",31233,38.902061,-77.038322,38.902061,-77.038322,member,195
F932810702F98E9D,docked_bike,"2022-03-18 17:42:22","2022-03-18 19:01:22","17th & K St NW / Farragut Square",31233,"17th & K St NW / Farragut Square",31233,38.902061,-77.038322,38.902061,-77.038322,casual,4740
E09030C8D61D3DEA,docked_bike,"2022-03-18 15:15:19","2022-03-18 15:58:54","19th St & Constitution Ave NW",31235,"19th St & Constitution Ave NW",31235,38.8923,-77.0436,38.8923,-77.0436,casual,2615
12C5FF00AB6F1D69,classic_bike,"2022-03-18 14:47:10","2022-03-18 15:08:44","19th St & Constitution Ave NW",31235,"19th St & Constitution Ave NW",31235,38.8923,-77.0436,38.8923,-77.0436,casual,1294
85C2E4A988BDBBEA,docked_bike,"2022-03-18 15:15:27","2022-03-18 15:58:59","19th St & Constitution Ave NW",31235,"19th St & Constitution Ave NW",31235,38.8923,-77.0436,38.8923,-77.0436,casual,2612
3929FF2A80F4550A,classic_bike,"2022-03-18 11:00:31","2022-03-18 12:16:45","19th St & Constitution Ave NW",31235,"19th St & Constitution Ave NW",31235,38.8923,-77.0436,38.8923,-77.0436,casual,4574
2103533D460BDE05,docked_bike,"2022-03-18 11:10:20","2022-03-18 12:03:58","19th St & Constitution Ave NW",31235,"Jefferson Dr & 14th St SW",31247,38.8923,-77.0436,38.888553,-77.032427,casual,3218
2752E306524812A0,docked_bike,"2022-03-18 11:07:08","2022-03-18 12:04:21","19th St & Constitution Ave NW",31235,"Jefferson Dr & 14th St SW",31247,38.8923,-77.0436,38.888553,-77.032427,casual,3433
878CD92E8992CFCB,classic_bike,"2022-03-18 11:06:47","2022-03-18 12:04:59","19th St & Constitution Ave NW",31235,"Jefferson Dr & 14th St SW",31247,38.8923,-77.0436,38.8885525,-77.032427,casual,3492
FDB0797783094685,docked_bike,"2022-03-18 11:06:46","2022-03-18 12:06:19","19th St & Constitution Ave NW",31235,"Jefferson Dr & 14th St SW",31247,38.8923,-77.0436,38.888553,-77.032427,casual,3573
A95A1E8E70773BC4,classic_bike,"2022-03-18 15:17:16","2022-03-18 15:21:05","37th & O St NW / Georgetown University",31236,"37th & O St NW / Georgetown University",31236,38.90774,-77.071652,38.90774,-77.071652,casual,229
