ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,duration
D4D62DFDE089698B,classic_bike,"2022-03-19 17:31:29","2022-03-19 17:40:25","Lynn St & 19th St North",31014,"Lynn St & 19th St North",31014,38.897315,-77.070993,38.897315,-77.070993,casual,536
16EA6FB99FB215E8,docked_bike,"2022-03-19 10:55:05","2022-03-19 12:29:46","Lynn St & 19th St North",31014,"Lynn St & 19th St North",31014,38.897315,-77.070993,38.897315,-77.070993,casual,5681
DF27A9FB30E2FD63,classic_bike,"2022-03-19 10:46:46","2022-03-19 12:30:01","Lynn St & 19th St North",31014,"Lynn St & 19th St North",31014,38.897315,-77.070993,38.897315,-77.070993,casual,6195
2A74CFCD2162E111,classic_bike,"2022-03-19 14:03:13","2022-03-19 14:22:01","Prince St & Union St",31041,"Prince St & Union St",31041,38.803124,-77.040363,38.803124,-77.040363,casual,1128
483CB7BD2969A1BE,classic_bike,"2022-03-19 14:20:56","2022-03-19 15:38:30","Prince St & Union St",31041,"Prince St & Union St",31041,38.803124,-77.040363,38.803124,-77.040363,casual,4654
27533564563151BD,classic_bike,"2022-03-19 14:21:35","2022-03-19 15:38:37","Prince St & Union St",31041,"Prince St & Union St",31041,38.803124,-77.040363,38.803124,-77.040363,casual,4622
DC744EA16956BD7C,classic_bike,"2022-03-20 13:26:39","2022-03-20 15:28:57","Iwo Jima Memorial / Meade & 14th St N",31077,"Iwo Jima Memorial / Meade & 14th St N",31077,38.88992,-77.071301,38.88992,-77.071301,casual,7338
AB377327D7B83AF2,classic_bike,"2022-03-20 13:25:38","2022-03-20 15:28:51","Iwo Jima Memorial / Meade & 14th St N",31077,"Iwo Jima Memorial / Meade & 14th St N",31077,38.88992,-77.071301,38.88992,-77.071301,casual,7393
F5F981131FDC9B57,classic_bike,"2022-03-19 13:34:55","2022-03-19 14:18:28","Iwo Jima Memorial / Meade & 14th St N",31077,"Iwo Jima Memorial / Meade & 14th St N",31077,38.88992,-77.071301,38.88992,-77.071301,casual,2613
7C9A936CDED5FB6B,classic_bike,"2022-03-20 13:26:50","2022-03-20 15:28:26","Iwo Jima Memorial / Meade & 14th St N",31077,"Iwo Jima Memorial / Meade & 14th St N",31077,38.88992,-77.071301,38.88992,-77.071301,casual,7296
B178A0E9B6488C5F,classic_bike,"2022-03-20 13:26:48","2022-03-20 15:28:49","Iwo Jima Memorial / Meade & 14th St N",31077,"Iwo Jima Memorial / Meade & 14th St N",31077,38.88992,-77.071301,38.88992,-77.071301,casual,7321
1CA25F14A01169A3,electric_bike,"2022-03-20 11:25:28","2022-03-20 12:43:53","Joyce St & 16th St S",31091,"Joyce St & 16th St S",31091,38.8592796666667,-77.0633218333333,38.859254,-77.063275,casual,4705
5E21BA96AD429224,classic_bike,"2022-03-19 12:38:29","2022-03-19 14:11:44","4th & M St SW",31108,"4th & M St SW",31108,38.876697,-77.0178975,38.876697,-77.0178975,casual,5595
CD09AF3948A2BED1,classic_bike,"2022-03-19 14:33:00","2022-03-19 16:30:23","4th & M St SW",31108,"4th & M St SW",31108,38.876697,-77.0178975,38.876697,-77.0178975,casual,7043
0CAAB28BBC273DE9,classic_bike,"2022-03-20 11:56:43","2022-03-20 12:48:53","4th & M St SW",31108,"4th & M St SW",31108,38.876697,-77.0178975,38.876697,-77.0178975,casual,3130
F53A50BBC02D8706,classic_bike,"2022-03-20 10:23:59","2022-03-20 10:41:44","4th & M St SW",31108,"Eastern Market Metro / Pennsylvania Ave & 8th St SE",31613,38.876697,-77.0178975,38.8840951457803,-76.9952344894409,casual,1065
C940AD558DFC886D,classic_bike,"2022-03-20 10:24:01","2022-03-20 10:41:53","4th & M St SW",31108,"Eastern Market Metro / Pennsylvania Ave & 8th St SE",31613,38.876697,-77.0178975,38.8840951457803,-76.9952344894409,casual,1072
1254A3D66C5C6DB7,classic_bike,"2022-03-19 11:56:32","2022-03-19 13:19:28","4th & M St SW",31108,"Eastern Market Metro / Pennsylvania Ave & 8th St SE",31613,38.876697,-77.0178975,38.8840951457803,-76.9952344894409,casual,4976
AB52EB7D7E6C2F91,classic_bike,"2022-03-20 17:51:40","2022-03-20 18:03:18","4th & M St SW",31108,"Eastern Market Metro / Pennsylvania Ave & 8th St SE",31613,38.876697,-77.0178975,38.8840951457803,-76.9952344894409,member,698
E7F827FF6C4555E6,classic_bike,"2022-03-20 12:39:30","2022-03-20 12:52:34","4th & M St SW",31108,"Eastern Market Metro / Pennsylvania Ave & 8th St SE",31613,38.876697,-77.0178975,38.8840951457803,-76.9952344894409,member,784
237A518E1AC477F8,classic_bike,"2022-03-19 11:25:33","2022-03-19 11:40:32","4th & M St SW",31108,"Eastern Market Metro / Pennsylvania Ave & 8th St SE",31613,38.876697,-77.0178975,38.8840951457803,-76.9952344894409,member,899
2B17540E20FEB518,classic_bike,"2022-03-19 10:10:30","2022-03-19 10:27:00","4th & M St SW",31108,"Eastern Market Metro / Pennsylvania Ave & 8th St SE",31613,38.876697,-77.0178975,38.8840951457803,-76.9952344894409,casual,990
5D365C94A650F3D6,classic_bike,"2022-03-19 17:50:31","2022-03-19 18:05:58","4th & M St SW",31108,"1st St & Potomac Ave SE",31668,38.876697,-77.0178975,38.871841,-77.00591,member,927
4A93D0EB48A5666B,classic_bike,"2022-03-19 17:50:27","2022-03-19 18:05:58","4th & M St SW",31108,"1st St & Potomac Ave SE",31668,38.876697,-77.0178975,38.871841,-77.00591,member,931
A7A032D6A113DADF,classic_bike,"2022-03-19 12:14:51","2022-03-19 12:26:04","4th & M St SW",31108,"1st St & Potomac Ave SE",31668,38.876697,-77.0178975,38.871841,-77.00591,member,673
73F8B5E15E114053,classic_bike,"2022-03-19 12:14:38","2022-03-19 12:26:04","4th & M St SW",31108,"1st St & Potomac Ave SE",31668,38.876697,-77.0178975,38.871841,-77.00591,member,686
F74C7F134303F90D,classic_bike,"2022-03-20 15:56:21","2022-03-20 16:09:28","18th St & Wyoming Ave NW",31114,"18th St & Wyoming Ave NW",31114,38.918809,-77.041571,38.918809,-77.041571,member,787
58532046D32C7026,classic_bike,"2022-03-19 13:46:17","2022-03-19 13:51:20","15th & W St NW",31125,"18th & New Hampshire Ave NW",31324,38.9190185,-77.034449,38.911268,-77.041829,member,303
9DA2318F6991EC4A,classic_bike,"2022-03-20 09:08:29","2022-03-20 09:12:57","15th & W St NW",31125,"18th & New Hampshire Ave NW",31324,38.9190185,-77.034449,38.911268,-77.041829,casual,268
485EE8BD83F92A45,classic_bike,"2022-03-19 15:13:33","2022-03-19 15:19:54","15th & W St NW",31125,"18th & New Hampshire Ave NW",31324,38.9190185,-77.034449,38.911268,-77.041829,member,381
C4D3C26614644BDD,classic_bike,"2022-03-20 12:49:28","2022-03-20 12:54:10","15th & W St NW",31125,"18th & New Hampshire Ave NW",31324,38.9190185,-77.034449,38.911268,-77.041829,member,282
72BCE535B01F1E21,classic_bike,"2022-03-20 15:23:59","2022-03-20 15:29:38","15th & W St NW",31125,"18th & New Hampshire Ave NW",31324,38.9190185,-77.034449,38.911268,-77.041829,member,339
DC8EABF80E375CE5,classic_bike,"2022-03-20 10:01:18","2022-03-20 10:05:42","15th & W St NW",31125,"18th & New Hampshire Ave NW",31324,38.9190185,-77.034449,38.911268,-77.041829,member,264
9E6081F7542E61C7,docked_bike,"2022-03-19 14:20:59","2022-03-19 15:16:19","15th St & Pennsylvania Ave NW",31129,"4th & C St SW",31243,38.896465,-77.033381,38.886372,-77.017701,casual,3320
4FA9391935807ED1,classic_bike,"2022-03-19 14:26:41","2022-03-19 15:19:47","15th St & Pennsylvania Ave NW",31129,"4th & C St SW",31243,38.8964647474865,-77.0333808660507,38.8863719405453,-77.0177006721497,casual,3186
8173E194EDA5613F,docked_bike,"2022-03-19 14:17:03","2022-03-19 15:13:31","15th St & Pennsylvania Ave NW",31129,"4th & C St SW",31243,38.896465,-77.033381,38.886372,-77.017701,casual,3388
94E8DFE27F0DCA89,classic_bike,"2022-03-19 11:18:33","2022-03-19 11:31:02","15th St & Pennsylvania Ave NW",31129,"4th & C St SW",31243,38.8964647474865,-77.0333808660507,38.8863719405453,-77.0177006721497,casual,749
21D2C9B3D2A15361,docked_bike,"2022-03-19 14:17:35","2022-03-19 15:13:53","15th St & Pennsylvania Ave NW",31129,"4th & C St SW",31243,38.896465,-77.033381,38.886372,-77.017701,casual,3378
1867CF702E487436,classic_bike,"2022-03-19 11:13:53","2022-03-19 11:26:52","15th St & Pennsylvania Ave NW",31129,"M St & Pennsylvania Ave NW",31246,38.8964647474865,-77.0333808660507,38.905126,-77.056887,member,779
26670AAB341E52A2,docked_bike,"2022-03-19 15:50:58","2022-03-19 16:53:54","15th St & Pennsylvania Ave NW",31129,"M St & Pennsylvania Ave NW",31246,38.896465,-77.033381,38.905126,-77.056887,casual,3776
97C0AC35787D6E90,docked_bike,"2022-03-19 15:51:45","2022-03-19 16:53:25","15th St & Pennsylvania Ave NW",31129,"M St & Pennsylvania Ave NW",31246,38.896465,-77.033381,38.905126,-77.056887,casual,3700
027D2F189E11F8F3,electric_bike,"2022-03-19 11:03:51","2022-03-19 11:20:04","15th St & Pennsylvania Ave NW",31129,"M St & Pennsylvania Ave NW",31246,38.8963776666667,-77.0332983333333,38.905126,-77.056887,casual,973
669BA6DCD9997621,docked_bike,"2022-03-19 09:42:16","2022-03-19 13:13:20","15th St & Pennsylvania Ave NW",31129,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",31248,38.896465,-77.033381,38.888774,-77.028694,casual,12664
AA381023A53151B2,docked_bike,"2022-03-20 14:38:41","2022-03-20 15:17:06","15th St & Pennsylvania Ave NW",31129,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",31248,38.896465,-77.033381,38.888774,-77.028694,casual,2305
AFA1A2900F203B62,docked_bike,"2022-03-20 14:38:38","2022-03-20 15:17:18","15th St & Pennsylvania Ave NW",31129,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",31248,38.896465,-77.033381,38.888774,-77.028694,casual,2320
E66A6B48E9C85074,classic_bike,"2022-03-19 09:38:11","2022-03-19 13:02:49","15th St & Pennsylvania Ave NW",31129,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",31248,38.8964647474865,-77.0333808660507,38.888774,-77.028694,casual,12278
707A7F86450E1BAE,docked_bike,"2022-03-19 09:42:26","2022-03-19 13:04:04","15th St & Pennsylvania Ave NW",31129,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",31248,38.896465,-77.033381,38.888774,-77.028694,casual,12098
3AAB09D8FA1AE0C8,classic_bike,"2022-03-19 13:17:48","2022-03-19 15:06:40","15th St & Pennsylvania Ave NW",31129,"10th St & L'Enfant Plaza SW",31287,38.8964647474865,-77.0333808660507,38.8843227241466,-77.0260101556778,casual,6532
A3CB10DFDF0D89C5,classic_bike,"2022-03-20 10:35:01","2022-03-20 10:55:17","15th St & Pennsylvania Ave NW",31129,"10th St & L'Enfant Plaza SW",31287,38.8964647474865,-77.0333808660507,38.8843227241466,-77.0260101556778,casual,1216
BCFBD4CD7C090907,classic_bike,"2022-03-19 13:18:38","2022-03-19 15:07:03","15th St & Pennsylvania Ave NW",31129,"10th St & L'Enfant Plaza SW",31287,38.8964647474865,-77.0333808660507,38.8843227241466,-77.0260101556778,casual,6505
723A3381CB6E9EC1,classic_bike,"2022-03-20 10:36:16","2022-03-20 10:55:10","15th St & Pennsylvania Ave NW",31129,"10th St & L'Enfant Plaza SW",31287,38.8964647474865,-77.0333808660507,38.8843227241466,-77.0260101556778,casual,1134
5F277D91B69718D9,classic_bike,"2022-03-19 14:57:04","2022-03-19 15:03:43","Massachusetts Ave & Dupont Circle NW",31200,"Massachusetts Ave & Dupont Circle NW",31200,38.9101,-77.0444,38.9101,-77.0444,member,399
F5BA0E9F5C86F807,classic_bike,"2022-03-19 14:57:04","2022-03-19 15:03:45","Massachusetts Ave & Dupont Circle NW",31200,"Massachusetts Ave & Dupont Circle NW",31200,38.9101,-77.0444,38.9101,-77.0444,member,401
779D9097B34B1355,classic_bike,"2022-03-19 15:54:42","2022-03-19 16:33:40","Massachusetts Ave & Dupont Circle NW",31200,"Massachusetts Ave & Dupont Circle NW",31200,38.9101,-77.0444,38.9101,-77.0444,member,2338
7709169C58161637,classic_bike,"2022-03-20 10:19:23","2022-03-20 12:27:46","Massachusetts Ave & Dupont Circle NW",31200,"Massachusetts Ave & Dupont Circle NW",31200,38.9101,-77.0444,38.9101,-77.0444,casual,7703
5E43F1D7E8BDFA2B,classic_bike,"2022-03-19 16:52:17","2022-03-19 17:02:11","Massachusetts Ave & Dupont Circle NW",31200,"New Hampshire Ave & T St NW",31229,38.9101,-77.0444,38.915544,-77.038252,member,594
7EB815089DD1D173,classic_bike,"2022-03-19 11:49:39","2022-03-19 11:54:50","Massachusetts Ave & Dupont Circle NW",31200,"New Hampshire Ave & T St NW",31229,38.9101,-77.0444,38.915544,-77.038252,member,311
AE04708744AB0A96,classic_bike,"2022-03-20 10:33:32","2022-03-20 10:37:40","Massachusetts Ave & Dupont Circle NW",31200,"New Hampshire Ave & T St NW",31229,38.9101,-77.0444,38.915544,-77.038252,member,248
1B67DBEA3031A455,classic_bike,"2022-03-20 13:33:29","2022-03-20 13:38:45","Massachusetts Ave & Dupont Circle NW",31200,"New Hampshire Ave & T St NW",31229,38.9101,-77.0444,38.915544,-77.038252,member,316
4245380421F32636,classic_bike,"2022-03-19 11:47:29","2022-03-19 12:15:46","Massachusetts Ave & Dupont Circle NW",31200,"37th & O St NW / Georgetown University",31236,38.9101,-77.0444,38.90774,-77.071652,casual,1697
C2431101B87EC3FD,classic_bike,"2022-03-19 11:48:57","2022-03-19 12:15:33","Massachusetts Ave & Dupont Circle NW",31200,"37th & O St NW / Georgetown University",31236,38.9101,-77.0444,38.90774,-77.071652,casual,1596
7A4A03A493359434,docked_bike,"2022-03-19 11:48:53","2022-03-19 12:15:35","Massachusetts Ave & Dupont Circle NW",31200,"37th & O St NW / Georgetown University",31236,38.9101,-77.0444,38.90774,-77.071652,casual,1602
