ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,duration
9C2228CCFE20AF73,classic_bike,"2022-03-14 12:43:36","2022-03-14 12:56:38","4th & M St SW",31108,"4th & M St SW",31108,38.876697,-77.0178975,38.876697,-77.0178975,member,782
5DD563EA58179880,classic_bike,"2022-03-14 13:32:31","2022-03-14 13:47:21","4th & M St SW",31108,"4th & M St SW",31108,38.876697,-77.0178975,38.876697,-77.0178975,member,890
03F137190EE40898,classic_bike,"2022-03-13 16:41:53","2022-03-13 16:53:25","4th & M St SW",31108,"4th & M St SW",31108,38.876697,-77.0178975,38.876697,-77.0178975,casual,692
0FCACBA0A4983E75,classic_bike,"2022-03-14 14:06:35","2022-03-14 14:29:36","4th & M St SW",31108,"4th & M St SW",31108,38.876697,-77.0178975,38.876697,-77.0178975,member,1381
045C2B1C9E8CC971,classic_bike,"2022-03-13 11:43:05","2022-03-13 11:48:08","4th & M St SW",31108,"Maine Ave & 9th St SW",31646,38.876697,-77.0178975,38.88044,-77.025236,casual,303
474494A735BBA606,classic_bike,"2022-03-13 11:44:29","2022-03-13 11:48:45","4th & M St SW",31108,"Maine Ave & 9th St SW",31646,38.876697,-77.0178975,38.88044,-77.025236,casual,256
E750A6C237BD7C92,classic_bike,"2022-03-13 15:42:13","2022-03-13 15:46:26","4th & M St SW",31108,"Maine Ave & 9th St SW",31646,38.876697,-77.0178975,38.88044,-77.025236,casual,253
19CC6CB038175743,classic_bike,"2022-03-14 09:30:28","2022-03-14 09:33:52","4th & M St SW",31108,"Maine Ave & 9th St SW",31646,38.876697,-77.0178975,38.88044,-77.025236,member,204
E25A386940C52F00,electric_bike,"2022-03-13 12:16:43","2022-03-13 14:37:57","23rd & M St NW",31128,"23rd & M St NW",31128,38.9053125,-77.0502763333333,38.905303,-77.050264,casual,8474
9DD000BEC28625A2,classic_bike,"2022-03-14 16:21:46","2022-03-14 17:39:14","23rd & M St NW",31128,"23rd & M St NW",31128,38.905303,-77.050264,38.905303,-77.050264,casual,4648
07D64AE3D4959E99,classic_bike,"2022-03-14 16:36:21","2022-03-14 16:44:15","15th St & Pennsylvania Ave NW",31129,"15th St & Pennsylvania Ave NW",31129,38.8964647474865,-77.0333808660507,38.8964647474865,-77.0333808660507,casual,474
