ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,duration
E89339FB775D7670,classic_bike,"2022-03-05 14:05:07","2022-03-05 15:28:09","Lynn St & 19th St North",31014,"Lynn St & 19th St North",31014,38.897315,-77.070993,38.897315,-77.070993,casual,4982
027A05AA63B583EF,classic_bike,"2022-03-05 14:06:10","2022-03-05 15:28:09","Lynn St & 19th St North",31014,"Lynn St & 19th St North",31014,38.897315,-77.070993,38.897315,-77.070993,casual,4919
E29E55824DFB2DB4,classic_bike,"2022-03-06 14:18:58","2022-03-06 17:00:00","Lynn St & 19th St North",31014,"Lynn St & 19th St North",31014,38.897315,-77.070993,38.897315,-77.070993,casual,9662
925E9BF64937D280,classic_bike,"2022-03-05 14:34:41","2022-03-05 15:23:24","Lynn St & 19th St North",31014,"Lynn St & 19th St North",31014,38.897315,-77.070993,38.897315,-77.070993,casual,2923
4EADB0800B2FC4A9,docked_bike,"2022-03-06 14:33:33","2022-03-06 15:30:43","Ballston Metro / Stuart St & 9th St N",31037,"Ballston Metro / Stuart St & 9th St N",31037,38.881044,-77.111768,38.881044,-77.111768,casual,3430
F8F14579D064B297,docked_bike,"2022-03-06 14:20:20","2022-03-06 14:31:57","Ballston Metro / Stuart St & 9th St N",31037,"Ballston Metro / Stuart St & 9th St N",31037,38.881044,-77.111768,38.881044,-77.111768,casual,697
EF93CC73AB2E5CCA,docked_bike,"2022-03-06 14:33:56","2022-03-06 16:08:33","Ballston Metro / Stuart St & 9th St N",31037,"Ballston Metro / Stuart St & 9th St N",31037,38.881044,-77.111768,38.881044,-77.111768,casual,5677
BD100357EB291531,docked_bike,"2022-03-06 15:51:27","2022-03-06 16:51:51","Prince St & Union St",31041,"Prince St & Union St",31041,38.803124,-77.040363,38.803124,-77.040363,casual,3624
EBA71B759EFD6BA0,docked_bike,"2022-03-05 16:01:28","2022-03-05 18:14:18","Prince St & Union St",31041,"Prince St & Union St",31041,38.803124,-77.040363,38.803124,-77.040363,casual,7970
208CBBB32F8A2FDA,classic_bike,"2022-03-05 12:24:04","2022-03-05 13:05:12","Prince St & Union St",31041,"Four Mile Run Dr & S Shirlington Rd",31057,38.803124,-77.040363,38.8444,-77.085931,casual,2468
5A40A8CA3602678F,classic_bike,"2022-03-05 12:22:04","2022-03-05 13:05:25","Prince St & Union St",31041,"Four Mile Run Dr & S Shirlington Rd",31057,38.803124,-77.040363,38.8444,-77.085931,casual,2601
58257033D7EA7329,classic_bike,"2022-03-05 12:21:24","2022-03-05 13:08:48","Prince St & Union St",31041,"Four Mile Run Dr & S Shirlington Rd",31057,38.803124,-77.040363,38.8444,-77.085931,casual,2844
71F6453675B7ADE7,classic_bike,"2022-03-05 12:23:42","2022-03-05 13:08:45","Prince St & Union St",31041,"Four Mile Run Dr & S Shirlington Rd",31057,38.803124,-77.040363,38.8444,-77.085931,casual,2703
27FD5C4C383BDD18,classic_bike,"2022-03-05 09:47:49","2022-03-05 10:32:16","Four Mile Run Dr & S Shirlington Rd",31057,"Prince St & Union St",31041,38.8444,-77.085931,38.803124,-77.040363,casual,2667
B6092B866BE49E5E,classic_bike,"2022-03-05 09:46:40","2022-03-05 10:32:26","Four Mile Run Dr & S Shirlington Rd",31057,"Prince St & Union St",31041,38.8444,-77.085931,38.803124,-77.040363,casual,2746
371E416B7C5664C5,classic_bike,"2022-03-05 09:46:39","2022-03-05 10:32:15","Four Mile Run Dr & S Shirlington Rd",31057,"Prince St & Union St",31041,38.8444,-77.085931,38.803124,-77.040363,casual,2736
256BEED882DFFC89,classic_bike,"2022-03-05 09:45:30","2022-03-05 10:32:14","Four Mile Run Dr & S Shirlington Rd",31057,"Prince St & Union St",31041,38.8444,-77.085931,38.803124,-77.040363,casual,2804
F2AA68DB5447CE80,classic_bike,"2022-03-05 14:51:46","2022-03-05 15:28:25","Gravelly Point",31064,"Saint Asaph St & Madison St",31097,38.865029,-77.039511,38.812718,-77.044097,member,2199
88FFA9D1A0DDE3C9,classic_bike,"2022-03-05 14:50:28","2022-03-05 15:28:28","Gravelly Point",31064,"Saint Asaph St & Madison St",31097,38.865029,-77.039511,38.812718,-77.044097,casual,2280
7CE83D74F2F11077,classic_bike,"2022-03-05 14:50:15","2022-03-05 15:28:33","Gravelly Point",31064,"Saint Asaph St & Madison St",31097,38.865029,-77.039511,38.812718,-77.044097,casual,2298
AF2B404807067BB5,classic_bike,"2022-03-05 14:50:35","2022-03-05 15:28:20","Gravelly Point",31064,"Saint Asaph St & Madison St",31097,38.865029,-77.039511,38.812718,-77.044097,casual,2265
D31916012E7BA23D,docked_bike,"2022-03-06 16:42:25","2022-03-06 18:57:38","Pershing Dr & N George Mason Dr",31069,"Pershing Dr & N George Mason Dr",31069,38.871822,-77.107906,38.871822,-77.107906,casual,8113
74635839D13D6D60,classic_bike,"2022-03-06 14:15:59","2022-03-06 15:35:06","Pershing Dr & N George Mason Dr",31069,"Pershing Dr & N George Mason Dr",31069,38.871822,-77.107906,38.871822,-77.107906,casual,4747
F2C84DF1A56AD2D2,docked_bike,"2022-03-06 16:42:41","2022-03-06 18:57:30","Pershing Dr & N George Mason Dr",31069,"Pershing Dr & N George Mason Dr",31069,38.871822,-77.107906,38.871822,-77.107906,casual,8089
4EFF0A2810D33C0A,classic_bike,"2022-03-06 15:21:54","2022-03-06 15:25:59","Eisenhower Ave & Mill Race Ln",31082,"Eisenhower Ave & Mill Race Ln",31082,38.801111,-77.068952,38.801111,-77.068952,casual,245
3F7E504B532C65AD,electric_bike,"2022-03-06 16:49:30","2022-03-06 18:02:43","Eisenhower Ave & Mill Race Ln",31082,"Eisenhower Ave & Mill Race Ln",31082,38.8010848333333,-77.0688823333333,38.801111,-77.068952,casual,4393
8027F65D8647DF1A,electric_bike,"2022-03-06 16:45:15","2022-03-06 18:02:37","Eisenhower Ave & Mill Race Ln",31082,"Eisenhower Ave & Mill Race Ln",31082,38.8010308333333,-77.068965,38.801111,-77.068952,casual,4642
D19210B774A8D449,docked_bike,"2022-03-06 15:05:19","2022-03-06 17:37:55","Long Bridge Park / Long Bridge Dr & 6th St S",31090,"Long Bridge Park / Long Bridge Dr & 6th St S",31090,38.865553,-77.05003,38.865553,-77.05003,casual,9156
8125EA1C9156B9F5,docked_bike,"2022-03-06 15:06:08","2022-03-06 17:39:01","Long Bridge Park / Long Bridge Dr & 6th St S",31090,"Long Bridge Park / Long Bridge Dr & 6th St S",31090,38.865553,-77.05003,38.865553,-77.05003,casual,9173
E61C01ACB59E71B7,classic_bike,"2022-03-06 17:44:39","2022-03-06 18:50:21","Long Bridge Park / Long Bridge Dr & 6th St S",31090,"Long Bridge Park / Long Bridge Dr & 6th St S",31090,38.865553,-77.05003,38.865553,-77.05003,casual,3942
8ED490A4C1C8B2A4,classic_bike,"2022-03-05 14:36:22","2022-03-05 15:01:58","Walter Reed Dr & 8th St S",31096,"Walter Reed Dr & 8th St S",31096,38.86612,-77.08787,38.86612,-77.08787,member,1536
7C1FEF420370E2F9,classic_bike,"2022-03-05 14:36:37","2022-03-05 15:01:46","Walter Reed Dr & 8th St S",31096,"Walter Reed Dr & 8th St S",31096,38.86612,-77.08787,38.86612,-77.08787,member,1509
8CDC1C9EB5B610AB,docked_bike,"2022-03-05 17:07:02","2022-03-05 17:31:36","Walter Reed Dr & 8th St S",31096,"Walter Reed Dr & 8th St S",31096,38.86612,-77.08787,38.86612,-77.08787,casual,1474
B86A40EF5BF6B317,docked_bike,"2022-03-05 17:06:45","2022-03-05 17:30:57","Walter Reed Dr & 8th St S",31096,"Walter Reed Dr & 8th St S",31096,38.86612,-77.08787,38.86612,-77.08787,casual,1452
DFF1796E051DD3E8,classic_bike,"2022-03-05 10:46:40","2022-03-05 11:20:42","Saint Asaph St & Madison St",31097,"Gravelly Point",31064,38.812718,-77.044097,38.865029,-77.039511,casual,2042
7B98EEB6B8406DF5,classic_bike,"2022-03-05 10:47:04","2022-03-05 11:20:36","Saint Asaph St & Madison St",31097,"Gravelly Point",31064,38.812718,-77.044097,38.865029,-77.039511,casual,2012
93E5CCE7EFA2A363,classic_bike,"2022-03-05 15:14:29","2022-03-05 15:39:03","Saint Asaph St & Madison St",31097,"Gravelly Point",31064,38.812718,-77.044097,38.865029,-77.039511,casual,1474
F6EEE31867BE8901,classic_bike,"2022-03-06 16:43:32","2022-03-06 17:10:18","Saint Asaph St & Madison St",31097,"Gravelly Point",31064,38.812718,-77.044097,38.865029,-77.039511,member,1606
AA39BC0FE05CC971,docked_bike,"2022-03-06 11:57:14","2022-03-06 12:46:18","Lamont & Mt Pleasant NW",31107,"Lamont & Mt Pleasant NW",31107,38.9319,-77.0388,38.9319,-77.0388,casual,2944
C19CB9E65961C66D,classic_bike,"2022-03-06 12:16:15","2022-03-06 12:27:02","Lamont & Mt Pleasant NW",31107,"Lamont & Mt Pleasant NW",31107,38.9319,-77.0388,38.9319,-77.0388,casual,647
4B27AB71A92B7E27,classic_bike,"2022-03-06 12:02:23","2022-03-06 12:46:36","Lamont & Mt Pleasant NW",31107,"Lamont & Mt Pleasant NW",31107,38.9319,-77.0388,38.9319,-77.0388,casual,2653
76DF48A34AA66038,classic_bike,"2022-03-06 13:42:28","2022-03-06 13:46:57","Lamont & Mt Pleasant NW",31107,"Columbia & Ontario Rd NW",31296,38.9319,-77.0388,38.924088,-77.040787,member,269
3FD9C51B5E532BDC,classic_bike,"2022-03-06 17:22:51","2022-03-06 17:27:18","Lamont & Mt Pleasant NW",31107,"Columbia & Ontario Rd NW",31296,38.9319,-77.0388,38.924088,-77.040787,member,267
7FE8722EEBE48F9E,classic_bike,"2022-03-05 17:49:44","2022-03-05 17:54:18","Lamont & Mt Pleasant NW",31107,"Columbia & Ontario Rd NW",31296,38.9319,-77.0388,38.924088,-77.040787,member,274
4406B1CA2EE2C48B,classic_bike,"2022-03-06 12:19:10","2022-03-06 12:23:38","Lamont & Mt Pleasant NW",31107,"Columbia & Ontario Rd NW",31296,38.9319,-77.0388,38.924088,-77.040787,member,268
BCC655BF6C0DC60F,classic_bike,"2022-03-06 12:33:36","2022-03-06 12:38:23","Lamont & Mt Pleasant NW",31107,"Columbia & Ontario Rd NW",31296,38.9319,-77.0388,38.924088,-77.040787,member,287
269D1683A2C9A6D2,electric_bike,"2022-03-06 15:25:22","2022-03-06 16:05:31","Harvard St & Adams Mill Rd NW",31112,"Harvard St & Adams Mill Rd NW",31112,38.9278508333333,-77.0431833333333,38.927872,-77.043358,casual,2409
AD316B583C9CC679,classic_bike,"2022-03-06 15:07:45","2022-03-06 16:09:00","Harvard St & Adams Mill Rd NW",31112,"Harvard St & Adams Mill Rd NW",31112,38.927872,-77.043358,38.927872,-77.043358,casual,3675
A4F96C170A07F8F3,classic_bike,"2022-03-05 12:34:35","2022-03-05 12:53:22","Harvard St & Adams Mill Rd NW",31112,"Harvard St & Adams Mill Rd NW",31112,38.927872,-77.043358,38.927872,-77.043358,casual,1127
03A1D6492557B093,classic_bike,"2022-03-06 15:05:07","2022-03-06 16:09:30","Harvard St & Adams Mill Rd NW",31112,"Harvard St & Adams Mill Rd NW",31112,38.927872,-77.043358,38.927872,-77.043358,casual,3863
6DBB149A6974A34C,classic_bike,"2022-03-06 15:09:29","2022-03-06 15:22:41","15th & W St NW",31125,"15th & W St NW",31125,38.9190185,-77.034449,38.9190185,-77.034449,member,792
626B8935128ADBFE,classic_bike,"2022-03-05 17:02:10","2022-03-05 17:26:24","15th & W St NW",31125,"15th & W St NW",31125,38.9190185,-77.034449,38.9190185,-77.034449,member,1454
FA1A78883974738A,classic_bike,"2022-03-05 13:26:16","2022-03-05 14:50:07","15th & W St NW",31125,"15th & W St NW",31125,38.9190185,-77.034449,38.9190185,-77.034449,casual,5031
85085ECC2E84196C,classic_bike,"2022-03-06 15:28:56","2022-03-06 15:35:36","15th & W St NW",31125,"15th & P St NW",31201,38.9190185,-77.034449,38.9098006265519,-77.0344269275665,casual,400
CA2508F032D342BA,classic_bike,"2022-03-05 14:10:55","2022-03-05 14:16:14","15th & W St NW",31125,"15th & P St NW",31201,38.9190185,-77.034449,38.9098006265519,-77.0344269275665,member,319
F9183C3E90ED621B,electric_bike,"2022-03-05 17:07:22","2022-03-05 17:12:33","15th & W St NW",31125,"15th & P St NW",31201,38.919025,-77.0345275,38.9098006265519,-77.0344269275665,member,311
BC6A581D2121B7E2,classic_bike,"2022-03-05 09:59:12","2022-03-05 10:02:42","15th & W St NW",31125,"15th & P St NW",31201,38.9190185,-77.034449,38.9098006265519,-77.0344269275665,member,210
581FE8E76D67DFBE,classic_bike,"2022-03-05 17:04:11","2022-03-05 17:11:18","15th & W St NW",31125,"15th & P St NW",31201,38.9190185,-77.034449,38.9098006265519,-77.0344269275665,member,427
F85940F52A5432ED,electric_bike,"2022-03-05 17:07:38","2022-03-05 17:12:50","15th & W St NW",31125,"15th & P St NW",31201,38.919007,-77.0345245,38.9098006265519,-77.0344269275665,member,312
075E15E2FD87C516,docked_bike,"2022-03-05 11:23:21","2022-03-05 13:04:04","22nd & H St NW",31127,"22nd & H St NW",31127,38.898925,-77.048852,38.898925,-77.048852,casual,6043
582D01688DD4CA2E,classic_bike,"2022-03-05 14:36:24","2022-03-05 15:50:10","22nd & H St NW",31127,"22nd & H St NW",31127,38.8989254671684,-77.0488523839595,38.8989254671684,-77.0488523839595,casual,4426
AC29060B1206C143,docked_bike,"2022-03-05 11:24:47","2022-03-05 13:03:48","22nd & H St NW",31127,"22nd & H St NW",31127,38.898925,-77.048852,38.898925,-77.048852,casual,5941
D4711A672294C09B,classic_bike,"2022-03-05 11:23:05","2022-03-05 13:02:03","22nd & H St NW",31127,"22nd & H St NW",31127,38.8989254671684,-77.0488523839595,38.8989254671684,-77.0488523839595,casual,5938
3C2E47F610E21C57,electric_bike,"2022-03-05 11:22:46","2022-03-05 13:03:01","22nd & H St NW",31127,"22nd & H St NW",31127,38.8990308333333,-77.0488068333333,38.8989254671684,-77.0488523839595,casual,6015
1CC8E95E05AEB4BD,classic_bike,"2022-03-06 14:57:19","2022-03-06 15:32:38","23rd & M St NW",31128,"23rd & M St NW",31128,38.905303,-77.050264,38.905303,-77.050264,casual,2119
28138C9DD5399473,classic_bike,"2022-03-06 14:57:28","2022-03-06 15:32:37","23rd & M St NW",31128,"23rd & M St NW",31128,38.905303,-77.050264,38.905303,-77.050264,casual,2109
7811DD1C24DDF4C9,classic_bike,"2022-03-06 16:52:35","2022-03-06 17:08:32","23rd & M St NW",31128,"23rd & M St NW",31128,38.905303,-77.050264,38.905303,-77.050264,member,957
CFBC5FC994C8CCD8,classic_bike,"2022-03-06 17:08:58","2022-03-06 17:20:38","23rd & M St NW",31128,"23rd & M St NW",31128,38.905303,-77.050264,38.905303,-77.050264,member,700
